"quarter","host_id","host_n_listings_q","host_first_month_increment","host_increment_missing_n","host_increment_negative_n","host_inside_first_month_ltm","host_first_month_ltm_missing_n","host_scraped_ltm_count_unique_n","host_scraped_ltm_count","host_scraped_ltm_sum_unique_n","host_scraped_ltm_rating_sum","host_first_month_increment_match","host_first_month_increment_match_nonnegative","host_first_month_ltm_match","host_first_month_increment_match_rating_sum"
"Q423","361973567",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","3621183",3,2,0,0,9,0,1,9,1,42,FALSE,FALSE,TRUE,FALSE
"Q423","36238826",1,1,0,0,18,0,1,18,1,89,FALSE,FALSE,TRUE,FALSE
"Q423","362433699",1,4,0,0,46,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3624487",1,4,0,0,46,0,1,48,1,238,FALSE,FALSE,FALSE,FALSE
"Q423","362635506",1,4,0,0,20,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","36279488",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q423","362851420",1,0,0,0,22,0,1,22,1,105,FALSE,FALSE,TRUE,FALSE
"Q423","36306552",1,1,0,0,3,0,1,3,1,11,FALSE,FALSE,TRUE,FALSE
"Q423","363130739",1,3,0,0,71,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3631391",1,3,0,0,22,0,1,23,1,114,FALSE,FALSE,FALSE,FALSE
"Q423","36333834",1,1,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q423","3636827",1,0,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","36383387",2,0,0,0,23,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","363834",1,0,0,0,8,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE
"Q423","36393546",2,6,0,0,67,0,1,71,1,338,FALSE,FALSE,FALSE,FALSE
"Q423","3639678",1,0,0,0,12,0,1,12,1,59,FALSE,FALSE,TRUE,FALSE
"Q423","364330890",1,3,0,0,42,0,1,29,1,131,FALSE,FALSE,FALSE,FALSE
"Q423","364376879",1,3,0,0,21,0,1,21,1,98,FALSE,FALSE,TRUE,FALSE
"Q423","36447774",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","364495516",3,0,0,0,17,0,1,17,1,80,FALSE,FALSE,TRUE,FALSE
"Q423","364506884",2,0,0,0,29,0,1,29,1,143,FALSE,FALSE,TRUE,FALSE
"Q423","364558",1,3,0,0,10,0,1,10,1,50,FALSE,FALSE,TRUE,FALSE
"Q423","36481078",1,0,0,0,37,0,1,37,1,184,FALSE,FALSE,TRUE,FALSE
"Q423","364844663",3,3,0,0,20,0,1,50,1,240,FALSE,FALSE,FALSE,FALSE
"Q423","364955",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","365309485",1,0,0,0,2,0,1,2,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","3656008",4,2,0,0,12,0,1,32,1,159,FALSE,FALSE,FALSE,FALSE
"Q423","36564046",1,1,0,0,4,0,1,4,1,18,FALSE,FALSE,TRUE,FALSE
"Q423","36566468",1,2,0,0,20,0,1,20,1,99,FALSE,FALSE,TRUE,FALSE
"Q423","3662459",1,0,0,0,2,0,1,3,1,10,FALSE,FALSE,FALSE,FALSE
"Q423","366337052",1,9,0,0,43,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","366413815",2,1,0,0,2,0,1,29,1,140,FALSE,FALSE,FALSE,FALSE
"Q423","3665009",2,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","36673376",1,0,0,0,21,0,1,25,1,121,FALSE,FALSE,FALSE,FALSE
"Q423","36728751",1,0,0,0,6,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","367328551",1,3,0,0,28,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q423","367382526",1,3,0,0,28,0,1,3,1,15,TRUE,TRUE,FALSE,FALSE
"Q423","3675389",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","36753915",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","367705043",1,0,0,0,17,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE
"Q423","36791609",1,1,0,0,3,0,1,3,1,13,FALSE,FALSE,TRUE,FALSE
"Q423","36793116",4,0,0,0,9,0,1,337,1,1666,FALSE,FALSE,FALSE,FALSE
"Q423","367954857",1,1,0,0,9,0,1,9,1,45,FALSE,FALSE,TRUE,FALSE
"Q423","36798066",1,1,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q423","368084012",1,3,0,0,32,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3686796",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","369015",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","36903907",1,0,0,0,2,0,1,2,1,6,FALSE,FALSE,TRUE,FALSE
"Q423","3693847",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","369416627",1,8,0,0,64,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q423","369442791",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","36953468",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","3695529",1,5,0,0,72,0,1,71,1,354,FALSE,FALSE,FALSE,FALSE
"Q423","369817284",4,1,0,0,25,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","369850877",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","369906131",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","369994560",1,1,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","370195051",2,2,0,0,17,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","37072479",1,0,0,0,1,0,1,2,1,8,FALSE,FALSE,FALSE,FALSE
"Q423","370725742",3,1,0,0,54,0,1,57,1,253,FALSE,FALSE,FALSE,FALSE
"Q423","37083908",1,6,0,0,40,0,1,41,1,200,FALSE,FALSE,FALSE,FALSE
"Q423","37097159",1,0,0,0,18,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","371041988",2,2,0,0,85,0,1,116,1,552,FALSE,FALSE,FALSE,FALSE
"Q423","3711362",1,3,0,0,11,0,1,12,1,59,FALSE,FALSE,FALSE,FALSE
"Q423","371559902",1,0,0,0,5,0,1,8,1,38,FALSE,FALSE,FALSE,FALSE
"Q423","3716641",5,2,0,0,19,0,1,19,1,93,FALSE,FALSE,TRUE,FALSE
"Q423","371784614",2,6,0,0,102,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","37184114",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q423","372069426",1,0,0,0,11,0,1,11,1,54,FALSE,FALSE,TRUE,FALSE
"Q423","3726366",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","37266055",1,0,0,0,8,0,1,8,1,40,FALSE,FALSE,TRUE,FALSE
"Q423","372673",1,3,0,0,36,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","372755385",1,1,0,0,18,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","373019",1,2,0,0,18,0,1,18,1,87,FALSE,FALSE,TRUE,FALSE
"Q423","373042041",1,0,0,0,5,0,1,5,1,20,FALSE,FALSE,TRUE,FALSE
"Q423","373174959",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","373189341",1,0,0,0,4,0,1,21,1,103,FALSE,FALSE,FALSE,FALSE
"Q423","37318968",1,0,0,0,11,0,1,11,1,53,FALSE,FALSE,TRUE,FALSE
"Q423","373260",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","37352135",1,1,0,0,12,0,1,16,1,79,FALSE,FALSE,FALSE,FALSE
"Q423","373729963",1,0,0,0,3,0,1,6,1,30,FALSE,FALSE,FALSE,FALSE
"Q423","373983477",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","3740730",1,1,0,0,20,0,1,20,1,99,FALSE,FALSE,TRUE,FALSE
"Q423","374308047",1,6,0,0,54,0,1,55,1,264,FALSE,FALSE,FALSE,FALSE
"Q423","374365525",1,3,0,0,11,0,1,12,1,54,FALSE,FALSE,FALSE,FALSE
"Q423","374773389",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","37489854",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q423","374993676",1,1,0,0,29,0,1,57,1,266,FALSE,FALSE,FALSE,FALSE
"Q423","375073900",1,0,0,0,15,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","375288951",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q423","37529115",1,0,0,0,33,0,1,33,1,154,FALSE,FALSE,TRUE,FALSE
"Q423","375451243",1,1,0,0,45,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","375687526",1,1,0,0,32,0,1,56,1,261,FALSE,FALSE,FALSE,FALSE
"Q423","37587378",1,2,0,0,16,0,1,17,1,83,FALSE,FALSE,FALSE,FALSE
"Q423","376119631",1,4,0,0,21,0,1,21,1,100,FALSE,FALSE,TRUE,FALSE
"Q423","376162527",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","376179374",1,1,0,0,43,0,1,44,1,217,FALSE,FALSE,FALSE,FALSE
"Q423","376295850",1,1,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q423","37633503",1,4,0,0,32,0,1,32,1,143,FALSE,FALSE,TRUE,FALSE
"Q423","3765042",1,0,0,0,5,0,1,50,1,238,FALSE,FALSE,FALSE,FALSE
"Q423","376691941",1,0,0,0,6,0,1,6,1,27,FALSE,FALSE,TRUE,FALSE
"Q423","377151",1,2,0,0,42,0,1,45,1,218,FALSE,FALSE,FALSE,FALSE
"Q423","377484768",1,0,0,0,18,0,1,18,1,87,FALSE,FALSE,TRUE,FALSE
"Q423","377491269",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","3775509",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","377783",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q423","377953873",4,1,0,0,15,0,1,16,1,75,FALSE,FALSE,FALSE,FALSE
"Q423","37808742",2,1,0,0,7,0,1,7,1,33,FALSE,FALSE,TRUE,FALSE
"Q423","378228712",1,0,0,0,13,0,1,13,1,63,FALSE,FALSE,TRUE,FALSE
"Q423","378378800",1,0,0,0,3,0,1,2,1,10,FALSE,FALSE,FALSE,FALSE
"Q423","3787962",1,0,0,0,2,0,1,19,1,95,FALSE,FALSE,FALSE,FALSE
"Q423","37883321",1,0,0,0,3,0,1,13,1,63,FALSE,FALSE,FALSE,FALSE
"Q423","378853274",1,2,0,0,24,0,1,28,1,135,FALSE,FALSE,FALSE,FALSE
"Q423","378995497",1,10,0,0,45,0,1,46,1,230,FALSE,FALSE,FALSE,FALSE
"Q423","37918574",1,2,0,0,14,0,1,28,1,133,FALSE,FALSE,FALSE,FALSE
"Q423","3793540",1,1,0,0,5,0,1,6,1,28,FALSE,FALSE,FALSE,FALSE
"Q423","379426733",1,2,0,0,21,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","379446535",1,1,0,0,10,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3794595",1,0,0,0,18,0,1,18,1,90,FALSE,FALSE,TRUE,FALSE
"Q423","379827",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","3801683",2,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","380274974",1,0,0,0,18,0,1,19,1,88,FALSE,FALSE,FALSE,FALSE
"Q423","380332619",7,2,0,0,20,0,1,23,1,103,FALSE,FALSE,FALSE,FALSE
"Q423","38038797",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","380496008",1,4,0,0,34,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","380601266",23,3,0,0,50,0,1,52,1,258,FALSE,FALSE,FALSE,FALSE
"Q423","3806282",1,2,0,0,31,0,1,32,1,158,FALSE,FALSE,FALSE,FALSE
"Q423","380727943",1,2,0,0,44,0,1,44,1,212,FALSE,FALSE,TRUE,FALSE
"Q423","380729610",3,2,0,0,39,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","380818034",1,1,0,0,18,0,1,18,1,84,FALSE,FALSE,TRUE,FALSE
"Q423","381148614",1,1,0,0,25,0,1,26,1,117,FALSE,FALSE,FALSE,FALSE
"Q423","38127209",1,1,0,0,15,0,1,15,1,74,FALSE,FALSE,TRUE,FALSE
"Q423","381610034",1,1,0,0,14,0,1,14,1,66,FALSE,FALSE,TRUE,FALSE
"Q423","381859774",1,0,0,0,17,0,1,18,1,89,FALSE,FALSE,FALSE,FALSE
"Q423","381875331",1,1,0,0,3,0,1,4,1,19,FALSE,FALSE,FALSE,FALSE
"Q423","382074973",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","382471468",1,1,0,0,40,0,1,10,1,48,FALSE,FALSE,FALSE,FALSE
"Q423","382617662",7,26,0,0,334,0,1,302,1,1395,FALSE,FALSE,FALSE,FALSE
"Q423","382749",1,0,0,0,4,0,1,94,1,430,FALSE,FALSE,FALSE,FALSE
"Q423","382915957",1,8,0,0,74,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","382990330",1,1,0,0,12,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","383001817",1,0,0,0,7,0,1,7,1,28,FALSE,FALSE,TRUE,FALSE
"Q423","383117231",1,0,0,0,2,0,1,6,1,30,FALSE,FALSE,FALSE,FALSE
"Q423","3832468",1,2,0,0,7,0,1,13,1,61,FALSE,FALSE,FALSE,FALSE
"Q423","383406",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","3837002",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","383797462",4,3,0,0,51,0,1,130,1,621,FALSE,FALSE,FALSE,FALSE
"Q423","383843731",1,3,0,0,27,0,1,94,1,463,FALSE,FALSE,FALSE,FALSE
"Q423","38391974",1,0,0,0,7,0,1,7,1,34,FALSE,FALSE,TRUE,FALSE
"Q423","38398698",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","384413290",1,0,0,0,21,0,1,21,1,104,FALSE,FALSE,TRUE,FALSE
"Q423","384532776",26,2,0,0,60,0,1,67,1,327,FALSE,FALSE,FALSE,FALSE
"Q423","384559808",25,6,0,0,70,0,1,49,1,227,FALSE,FALSE,FALSE,FALSE
"Q423","38473130",1,1,0,0,26,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","38494678",1,0,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q423","3849776",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","385129361",28,2,0,0,57,0,1,59,1,254,FALSE,FALSE,FALSE,FALSE
"Q423","3851320",1,1,0,0,28,0,1,70,1,310,FALSE,FALSE,FALSE,FALSE
"Q423","38515690",1,0,0,0,6,0,1,6,1,28,FALSE,FALSE,TRUE,FALSE
"Q423","385258090",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","38530455",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q423","385425813",1,1,0,0,23,0,1,23,1,111,FALSE,FALSE,TRUE,FALSE
"Q423","385605401",1,2,0,0,12,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3856750",1,0,0,0,2,0,1,13,1,61,FALSE,FALSE,FALSE,FALSE
"Q423","38580398",1,0,0,0,19,0,1,21,1,99,FALSE,FALSE,FALSE,FALSE
"Q423","385866112",1,1,0,0,15,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","386263",1,1,0,0,6,0,1,6,1,28,FALSE,FALSE,TRUE,FALSE
"Q423","38645516",1,3,0,0,15,0,1,16,1,80,FALSE,FALSE,FALSE,FALSE
"Q423","38650653",1,2,0,0,20,0,1,21,1,100,FALSE,FALSE,FALSE,FALSE
"Q423","387071756",1,1,0,0,7,0,1,41,1,194,FALSE,FALSE,FALSE,FALSE
"Q423","387079342",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","387284813",1,2,0,0,19,0,1,20,1,84,FALSE,FALSE,FALSE,FALSE
"Q423","38762515",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","387845873",2,1,0,0,9,0,1,7,1,33,FALSE,FALSE,FALSE,FALSE
"Q423","388145254",1,0,0,0,22,0,1,74,1,340,FALSE,FALSE,FALSE,FALSE
"Q423","388246697",1,6,0,0,39,0,1,41,1,203,FALSE,FALSE,FALSE,FALSE
"Q423","388603242",13,34,0,0,425,0,1,436,1,2075,FALSE,FALSE,FALSE,FALSE
"Q423","388759271",2,7,0,0,64,0,1,65,1,316,FALSE,FALSE,FALSE,FALSE
"Q423","388770258",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3889408",1,1,0,0,42,0,1,42,1,209,FALSE,FALSE,TRUE,FALSE
"Q423","389557826",1,0,0,0,8,0,1,8,1,34,FALSE,FALSE,TRUE,FALSE
"Q423","3898812",1,0,0,0,1,0,1,18,1,90,FALSE,FALSE,FALSE,FALSE
"Q423","3900540",1,0,0,0,17,0,1,17,1,81,FALSE,FALSE,TRUE,FALSE
"Q423","390205488",1,1,0,0,25,0,1,24,1,120,FALSE,FALSE,FALSE,FALSE
"Q423","390268689",1,1,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","390346114",2,4,0,0,48,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q423","390368320",2,2,0,0,33,0,1,42,1,198,FALSE,FALSE,FALSE,FALSE
"Q423","390444899",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","390560570",2,1,0,0,26,0,1,25,1,122,FALSE,FALSE,FALSE,FALSE
"Q423","39078221",1,1,0,0,9,0,1,9,1,44,FALSE,FALSE,TRUE,FALSE
"Q423","390872332",1,1,0,0,4,0,1,3,1,14,FALSE,FALSE,FALSE,FALSE
"Q423","39097380",2,0,0,0,5,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q423","391176643",1,1,0,0,12,0,1,12,1,57,FALSE,FALSE,TRUE,FALSE
"Q423","391271295",1,0,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","391400443",1,2,0,0,11,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","391596394",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","39161138",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q423","3921700",1,0,0,0,1,0,1,17,1,85,FALSE,FALSE,FALSE,FALSE
"Q423","3922831",1,0,0,0,4,0,1,6,1,29,FALSE,FALSE,FALSE,FALSE
"Q423","39243102",1,3,0,0,41,0,1,42,1,209,FALSE,FALSE,FALSE,FALSE
"Q423","392437847",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","392591606",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","392740323",1,3,0,0,58,0,1,57,1,277,FALSE,FALSE,FALSE,FALSE
"Q423","39275815",1,1,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q423","392887204",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","39305652",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","39338516",1,0,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q423","393473",1,5,0,0,41,0,1,90,1,443,FALSE,FALSE,FALSE,FALSE
"Q423","393536950",1,0,0,0,2,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q423","393692728",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","393891728",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","393897747",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","39395765",1,0,0,0,20,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","393967857",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","394177265",1,0,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","394305005",1,2,0,0,37,0,1,38,1,187,FALSE,FALSE,FALSE,FALSE
"Q423","39438060",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","394409000",1,1,0,0,5,0,1,5,1,24,FALSE,FALSE,TRUE,FALSE
"Q423","39449252",1,3,0,0,62,0,1,63,1,285,FALSE,FALSE,FALSE,FALSE
"Q423","394602143",1,5,0,0,36,0,1,102,1,501,FALSE,FALSE,FALSE,FALSE
"Q423","394603762",3,2,0,0,75,0,1,76,1,374,FALSE,FALSE,FALSE,FALSE
"Q423","395029025",2,13,0,0,89,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","3951033",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","395131057",2,0,0,0,4,0,1,185,1,900,FALSE,FALSE,FALSE,FALSE
"Q423","395195732",1,1,0,0,32,0,1,32,1,150,FALSE,FALSE,TRUE,FALSE
"Q423","3952200",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q423","3954404",1,6,0,0,50,0,1,30,1,141,FALSE,FALSE,FALSE,FALSE
"Q423","3954840",1,4,0,0,45,0,1,46,1,230,FALSE,FALSE,FALSE,FALSE
"Q423","39549563",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","396362260",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","396369764",2,5,0,0,67,0,1,104,1,483,FALSE,FALSE,FALSE,FALSE
"Q423","3964453",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","3964655",1,1,0,0,20,0,1,21,1,96,FALSE,FALSE,FALSE,FALSE
"Q423","39648442",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","396622736",2,1,0,0,95,0,1,95,1,438,FALSE,FALSE,TRUE,FALSE
"Q423","396662812",1,3,0,0,21,0,1,20,1,95,FALSE,FALSE,FALSE,FALSE
"Q423","3967827",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","396786434",1,5,0,0,52,0,1,57,1,273,FALSE,FALSE,FALSE,FALSE
"Q423","396808869",2,0,0,0,3,0,1,4,1,19,FALSE,FALSE,FALSE,FALSE
"Q423","397299731",2,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q423","397371658",1,0,0,0,5,0,1,5,1,22,FALSE,FALSE,TRUE,FALSE
"Q423","3975734",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","397909940",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","398018",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q423","398408597",1,3,0,0,13,0,1,13,1,61,FALSE,FALSE,TRUE,FALSE
"Q423","398614581",4,10,0,0,119,0,1,125,1,587,FALSE,FALSE,FALSE,FALSE
"Q423","398622781",3,3,0,0,25,0,1,29,1,135,FALSE,FALSE,FALSE,FALSE
"Q423","398726516",1,3,0,0,33,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","39877585",1,3,0,0,42,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","398931042",2,4,0,0,60,0,1,24,1,119,FALSE,FALSE,FALSE,FALSE
"Q423","399032318",1,0,0,0,3,0,1,3,1,12,FALSE,FALSE,TRUE,FALSE
"Q423","39908190",1,0,0,0,37,0,1,37,1,180,FALSE,FALSE,TRUE,FALSE
"Q423","399189844",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","399379000",1,1,0,0,41,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","399414325",1,1,0,0,8,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","39942368",1,0,0,0,5,0,1,5,1,21,FALSE,FALSE,TRUE,FALSE
"Q423","3994331",1,0,0,0,3,0,1,3,1,12,FALSE,FALSE,TRUE,FALSE
"Q423","399569723",1,1,0,0,35,0,1,35,1,171,FALSE,FALSE,TRUE,FALSE
"Q423","399865453",17,5,0,0,56,0,1,58,1,288,FALSE,FALSE,FALSE,FALSE
"Q423","40004714",1,0,0,0,2,0,1,25,1,124,FALSE,FALSE,FALSE,FALSE
"Q423","4001194",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","40025069",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q423","40038018",1,3,0,0,14,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","4006238",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q423","400858815",1,3,0,0,39,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","400866258",1,0,0,0,5,0,1,5,1,23,FALSE,FALSE,TRUE,FALSE
"Q423","4008899",1,1,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q423","400891981",1,3,0,0,26,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","401113005",1,0,0,0,2,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q423","40120584",1,1,0,0,11,0,1,11,1,55,FALSE,FALSE,TRUE,FALSE
"Q423","401245166",1,1,0,0,24,0,1,24,1,104,FALSE,FALSE,TRUE,FALSE
"Q423","401400056",1,1,0,0,1,0,1,1,1,4,TRUE,TRUE,TRUE,FALSE
"Q423","401550069",1,2,0,0,21,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","401597887",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q423","40160128",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q423","40160805",1,1,0,0,30,0,1,54,1,258,FALSE,FALSE,FALSE,FALSE
"Q423","401696",1,4,0,0,56,0,1,56,1,277,FALSE,FALSE,TRUE,FALSE
"Q423","401748469",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
