"quarter","host_id","host_n_listings_q","any_full","any_panel_b","any_panel_b_ex2","scraped_unique_n","scraped","inside_ex_ltm","inside_ex_missing_n","inside_first_ltm","inside_first_missing_n","inside_current_ltm","inside_current_missing_n","calc_host_listings","host_listings","host_total_listings","any_previous_scrape","diff_ex","diff_first","diff_current","abs_diff_ex","abs_diff_first","abs_diff_current","best_inside_snapshot","exact_ex","exact_first","exact_current","within1_ex","within2_ex","scraped_gt_ex","inside_gt_ex","observed_all_calc_listings","observed_lt_calc_listings","single_listing_host_q"
"Q423","47219962",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,2,2,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Q423","47232411",1,TRUE,FALSE,FALSE,1,53,54,0,53,0,49,0,1,1,1,FALSE,-1,0,4,1,0,4,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","472422648",2,TRUE,TRUE,FALSE,1,1,3,0,3,0,3,0,3,7,9,FALSE,-2,-2,-2,2,2,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"Q423","47275801",1,TRUE,FALSE,FALSE,1,1,1,0,1,0,0,0,1,1,1,TRUE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","472794721",1,TRUE,TRUE,FALSE,1,33,35,0,33,0,31,0,1,1,3,FALSE,-2,0,2,2,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","472806253",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,3,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","472836641",1,TRUE,FALSE,FALSE,1,44,40,0,40,0,40,0,1,2,3,FALSE,4,4,4,4,4,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","473113",1,TRUE,FALSE,FALSE,1,10,10,0,10,0,9,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","473128114",1,TRUE,TRUE,FALSE,1,17,17,0,17,0,16,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","473152486",1,TRUE,TRUE,FALSE,0,NA,43,0,38,0,34,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","473188688",1,TRUE,TRUE,FALSE,1,48,47,0,46,0,47,0,1,1,1,FALSE,1,2,1,1,2,1,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","473309072",1,TRUE,TRUE,FALSE,1,7,8,0,7,0,5,0,1,1,1,FALSE,-1,0,2,1,0,2,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","473396832",1,TRUE,FALSE,FALSE,0,NA,24,0,26,0,25,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","47351539",2,TRUE,TRUE,FALSE,1,104,2,0,3,0,4,0,3,9,13,FALSE,102,101,100,102,101,100,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q423","47354598",1,TRUE,FALSE,FALSE,0,NA,37,0,38,0,36,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","473877264",2,TRUE,FALSE,FALSE,1,62,67,0,62,0,54,0,2,2,2,FALSE,-5,0,8,5,0,8,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Q423","473978913",1,TRUE,FALSE,FALSE,1,140,43,0,44,0,45,0,2,2,2,FALSE,97,96,95,97,96,95,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","474179864",1,TRUE,TRUE,FALSE,1,2,5,0,2,0,0,0,1,1,1,FALSE,-3,0,2,3,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","47424665",1,TRUE,FALSE,FALSE,1,81,36,0,36,0,35,0,2,2,2,FALSE,45,45,46,45,45,46,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","474338092",1,TRUE,TRUE,FALSE,1,10,8,0,10,0,10,0,1,1,1,FALSE,2,0,0,2,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","47437",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","47461622",1,TRUE,TRUE,FALSE,1,4,4,0,4,0,4,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","474954733",2,TRUE,FALSE,FALSE,1,3,3,0,3,0,5,0,2,2,2,FALSE,0,0,-2,0,0,2,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Q423","474955473",1,TRUE,TRUE,FALSE,1,47,43,0,45,0,43,0,1,1,1,FALSE,4,2,4,4,2,4,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","474973421",1,TRUE,FALSE,FALSE,0,NA,49,0,53,0,52,0,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE
"Q423","474992074",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","47513931",1,TRUE,TRUE,TRUE,1,0,9,0,9,0,9,0,2,2,4,FALSE,-9,-9,-9,9,9,9,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"Q423","475267550",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,1,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","475318457",1,TRUE,TRUE,FALSE,1,0,11,0,11,0,10,0,1,1,2,FALSE,-11,-11,-10,11,11,10,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","47536613",1,TRUE,TRUE,FALSE,1,40,40,0,38,0,40,0,1,1,1,FALSE,0,2,0,0,2,0,"ex_quarter_ltm",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","475492072",1,TRUE,TRUE,FALSE,1,12,12,0,12,0,12,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","475533024",1,TRUE,TRUE,FALSE,1,15,19,0,15,0,10,0,1,1,1,TRUE,-4,0,5,4,0,5,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","47554473",10,TRUE,FALSE,FALSE,1,30,40,0,29,0,19,0,14,14,19,FALSE,-10,1,11,10,1,11,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"Q423","476093844",1,TRUE,TRUE,FALSE,0,NA,35,0,38,0,40,0,1,1,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","476222456",1,TRUE,TRUE,FALSE,0,NA,7,0,5,0,3,0,1,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","476302196",1,TRUE,TRUE,FALSE,0,NA,59,0,53,0,48,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","476306741",1,TRUE,FALSE,FALSE,0,NA,41,0,39,0,41,0,1,1,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","47633041",1,TRUE,TRUE,FALSE,1,37,35,0,37,0,38,0,1,1,2,FALSE,2,0,-1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","476420513",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","47653589",1,TRUE,TRUE,FALSE,1,3,3,0,3,0,3,0,2,2,3,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Q423","476568387",5,TRUE,TRUE,TRUE,0,NA,8,0,9,0,9,0,9,11,13,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE
"Q423","47658174",1,TRUE,TRUE,FALSE,1,8,2,0,2,0,4,0,2,3,16,FALSE,6,6,4,6,6,4,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","476666525",1,TRUE,FALSE,FALSE,1,59,63,0,60,0,61,0,1,1,1,FALSE,-4,-1,-2,4,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","476667079",1,TRUE,FALSE,FALSE,0,NA,1,0,2,0,2,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","476858753",1,TRUE,FALSE,FALSE,1,23,19,0,22,0,25,0,1,1,1,FALSE,4,1,-2,4,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","477578342",1,TRUE,FALSE,FALSE,0,NA,39,0,40,0,40,0,1,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","477592441",1,TRUE,FALSE,FALSE,1,61,12,0,15,0,15,0,1,4,4,FALSE,49,46,46,49,46,46,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","47790995",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,2,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","477986362",1,TRUE,FALSE,FALSE,1,17,13,0,17,0,15,0,1,1,2,FALSE,4,0,2,4,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","47800913",1,TRUE,TRUE,FALSE,1,7,7,0,7,0,7,0,1,1,1,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","478063298",1,TRUE,TRUE,FALSE,1,5,5,0,5,0,5,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","47844060",1,TRUE,FALSE,FALSE,1,9,12,0,9,0,7,0,1,1,4,TRUE,-3,0,2,3,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","478448449",1,TRUE,TRUE,FALSE,0,NA,7,0,9,0,11,0,2,2,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE
"Q423","478459336",1,TRUE,TRUE,FALSE,1,4,5,0,4,0,2,0,1,1,2,TRUE,-1,0,2,1,0,2,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","47851593",1,TRUE,TRUE,TRUE,0,NA,58,0,60,0,60,0,1,4,9,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","478704134",1,TRUE,FALSE,FALSE,1,15,15,0,15,0,10,0,1,1,1,TRUE,0,0,5,0,0,5,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","478954712",1,TRUE,FALSE,FALSE,1,31,33,0,31,0,28,0,1,1,2,FALSE,-2,0,3,2,0,3,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","478958012",1,TRUE,FALSE,FALSE,1,35,34,0,35,0,30,0,2,2,2,FALSE,1,0,5,1,0,5,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","479109639",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","479544280",1,TRUE,FALSE,FALSE,1,77,24,0,29,0,32,0,1,1,4,FALSE,53,48,45,53,48,45,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","480027395",1,TRUE,FALSE,FALSE,1,46,45,0,45,0,41,0,1,1,1,TRUE,1,1,5,1,1,5,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","48005494",2,TRUE,TRUE,FALSE,0,NA,4,0,5,0,5,0,36,702,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE
"Q423","480068366",1,TRUE,FALSE,FALSE,0,NA,3,0,3,0,1,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","480118202",1,TRUE,TRUE,FALSE,1,3,3,0,3,0,3,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","480175135",1,TRUE,FALSE,FALSE,1,50,47,0,48,0,43,0,1,1,1,FALSE,3,2,7,3,2,7,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","480209472",1,TRUE,TRUE,FALSE,1,5,6,0,5,0,4,0,1,1,1,FALSE,-1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q423","48024224",1,TRUE,TRUE,FALSE,1,3,2,0,2,0,3,0,1,1,1,FALSE,1,1,0,1,1,0,"current_month_ltm",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","480293174",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","480320061",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","480471392",1,TRUE,FALSE,FALSE,1,17,16,0,17,0,16,0,1,1,1,FALSE,1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","480577061",1,TRUE,FALSE,FALSE,0,NA,39,0,41,0,45,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","480647027",1,TRUE,FALSE,FALSE,1,64,30,0,33,0,39,0,2,2,2,FALSE,34,31,25,34,31,25,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","480699738",1,TRUE,TRUE,FALSE,1,25,24,0,24,0,23,0,1,1,2,FALSE,1,1,2,1,1,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","480748439",1,TRUE,TRUE,FALSE,1,28,26,0,27,0,26,0,4,6,7,FALSE,2,1,2,2,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","48078451",1,TRUE,FALSE,FALSE,1,59,59,0,59,0,60,0,1,1,1,FALSE,0,0,-1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","480790832",1,TRUE,TRUE,FALSE,0,NA,16,0,20,0,20,0,1,1,4,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","48088611",3,TRUE,TRUE,FALSE,1,31,29,0,31,0,32,0,4,4,6,FALSE,2,0,-1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q423","481030854",1,TRUE,FALSE,FALSE,0,NA,69,0,76,0,78,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","481311244",1,TRUE,TRUE,FALSE,0,NA,2,0,2,0,2,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","481408294",2,TRUE,FALSE,FALSE,0,NA,73,0,77,0,83,0,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE
"Q423","481432278",1,TRUE,TRUE,FALSE,1,5,5,0,5,0,5,0,2,2,2,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Q423","481451665",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,3,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","481452777",10,TRUE,FALSE,FALSE,1,169,136,0,162,0,198,0,12,12,12,FALSE,33,7,-29,33,7,29,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q423","48152036",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","481639634",1,TRUE,TRUE,FALSE,1,12,11,0,12,0,13,0,1,1,1,FALSE,1,0,-1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","481642557",1,TRUE,FALSE,FALSE,1,22,20,0,22,0,21,0,1,1,3,FALSE,2,0,1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","481864527",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,2,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","481893833",1,TRUE,TRUE,FALSE,1,4,4,0,4,0,4,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","482047667",1,TRUE,TRUE,FALSE,1,5,5,0,5,0,0,0,1,1,1,TRUE,0,0,5,0,0,5,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","4822956",1,TRUE,FALSE,FALSE,1,12,12,0,12,0,12,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","482472957",1,TRUE,FALSE,FALSE,0,NA,24,0,25,0,24,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","482750107",1,TRUE,TRUE,FALSE,1,10,10,0,10,0,10,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","482835",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","483068348",1,TRUE,TRUE,FALSE,1,25,24,0,25,0,25,0,1,1,1,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","483074683",1,TRUE,FALSE,FALSE,0,NA,20,0,23,0,24,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","483218833",1,TRUE,FALSE,FALSE,0,NA,16,0,19,0,19,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","4834187",1,TRUE,TRUE,FALSE,1,4,3,0,3,0,3,0,1,1,1,TRUE,1,1,1,1,1,1,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","483449730",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","48345272",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,2,3,7,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Q423","4834868",1,TRUE,FALSE,FALSE,1,39,37,0,38,0,41,0,1,1,1,FALSE,2,1,-2,2,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","4835177",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,1,0,1,1,3,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","483609834",1,TRUE,TRUE,FALSE,1,22,9,0,13,0,15,0,2,2,2,FALSE,13,9,7,13,9,7,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q423","483633753",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q423","483763106",1,TRUE,FALSE,FALSE,1,4,3,0,4,0,4,0,1,1,1,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","483965676",1,TRUE,TRUE,FALSE,0,NA,17,0,18,0,19,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","484277903",1,TRUE,FALSE,FALSE,1,24,22,0,24,0,23,0,1,1,1,FALSE,2,0,1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q423","484290309",1,TRUE,FALSE,FALSE,0,NA,41,0,45,0,45,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","484515382",1,TRUE,TRUE,FALSE,0,NA,13,0,15,0,16,0,1,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","484537981",1,TRUE,FALSE,FALSE,0,NA,28,0,29,0,31,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q423","484574667",1,TRUE,TRUE,FALSE,0,NA,1,0,1,0,1,0,1,1,4,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
